sentence,label
진짜 프랑스 정식 레스토랑 같은 데 있잖아요. [SEP]네.[SEP]그런 식당의 7가지 코스 음식은 보통 제가 바라는 게 아니에요.[SEP]그게 당신이 바라는 거 아니었나요?[SEP]아니에요. 저는 그런 걸 바라지 않아요.,1
네 있어요[SEP]저런 건 얼마예요?[SEP]한 벌에 9000원이요[SEP]바지만 사면 얼마예요?[SEP]4000원이요,2
"네, 정말 그렇습니다.[SEP]그건 어려운 균형상태에요.[SEP]그건 분명합니다.[SEP]심지어 정부를 위한 것도 그저 중소기업을 위한 것도 아닙니다. [SEP]저도 좀 알고 있습니다. ",0
이 모든 문제를 해결할 수 있는 돈이 있었으면 하는 거잖아.[SEP]내 말은 네 가족에게 영향을 주기 전까지는 그렇게 심각하지 않다는 뜻이야.[SEP]갑자기 그게 가장 중요한 일이 되지.[SEP]맞아.[SEP]그래서 난 개인적으로 그 책임을 지는 것이 싫어.,4
그렇지.[SEP]그렇게 번거롭지 않다면 더 많은 사람이 할 거로 생각해.[SEP]내가 공화당의 선거 운동이랑 주 전당대회에 참여한 적이 있어.[SEP]투표 과정을 지켜보는 게 정말 재밌었어.[SEP]그런데 멍해지는 거 있지.,4
하지만 운동이 끝난 후에 말이에요.[SEP]당신이 오랜만에 운동을 한 거였다면 보통 다음 날 아침 일어나실 때.[SEP]아마도 오 안돼[SEP]내가 무슨 짓을 한 걸까? 하실겁니다.[SEP]그리고 온몸이 쑤시겠죠.,1
"해보긴 했어요.[SEP]그래요?[SEP]오, 제 친구가.[SEP]싫었어요?[SEP]아뇨.",3
굽 좀 높은 거 없나요?[SEP]봄 상품은 아직 어른 제품이 많이 안나왔습니다[SEP]언제 들어와요?[SEP]이번주 지나면 들어올 거예요[SEP]이거는 가죽이에요?,2
모르겠어.[SEP]우리 아버지는 골동품 사업을 하셔.[SEP]창고 세일을 둘러보시지.[SEP]아버지는 온갖 종류의 도자기 그릇들과 크고 작은 조각상들을 사들이셔.[SEP]그리고 실제로는 자동차 수리를 위한 물건들이 있어.,1
"너도 거기 가입했니?[SEP]아니, 하지만 그게 뭔지는 알 것 같아.[SEP]그건가?[SEP]그곳을 통해서 음반 혹은 녹음을 구할 수 없는 건가?[SEP]녹음을 구할 수 있지.",1
그리고 이 컴퓨터들은 사실 프랑스에서 온 거야.[SEP]어떤 브랜드니?[SEP]그들 중 하나는 컴팩.[SEP]386이야.[SEP]부럽다.,6
요즘 컨트리 음악은 크로스오버를 너무 많이 시도하고 있어.[SEP]무슨 뜻인지 알지?[SEP]응.[SEP]옛날 컨트리 음악은 어때?[SEP]행크 윌리엄스 같은?,1
"어, 이런.[SEP]그건 가장 이상한 거였어요.[SEP]오, 난 절대 거기에 가지 않을 거예요.[SEP]지금까지도 전 물속으로 들어가고 싶지 않아요.[SEP]제가 잡은 가장 이상한 것은 델라웨어 해협이나 강에서였던 거 같아요.",3
"오, 행운아네요.[SEP]그래서 우리는 항상 가서 음악을 듣곤 했어요.[SEP]우리 부모님은 아직도 그러시죠.[SEP]그래서 저는 많은 그의 음악과 함께 자랐어요.[SEP]게다가 저희 부모님은, 특히 아빠는 클래식 음악을 좋아하십니다.",6
"둘 다 일과 관련된 거야.[SEP]회사에서 대여한 거야?[SEP]응, 그게 더 좋은 방법이지?[SEP]너는 tI에서 일하니?[SEP]아니.",6
"TV도 다 있어요?[SEP]네, TV도 있어요[SEP]와이파이도 다 되나보다 그죠?[SEP]네[SEP]세 명인데 한 명 추가 비용을 내야하나요?",5
정말요?[SEP]남편과 저는 송아지 요리를 좋아해요.[SEP]거기 송아지 요리가 맛있어요.[SEP]우리는 메뉴 중에 다른 것들도 시도해보곤 합니다.[SEP]특선 요리 중에서요.,1
네 맞습니다[SEP]이거는 사이즈가 어떻게 돼요?[SEP]235예요[SEP]여름용이에요 이거?[SEP]네 맞아요,2
저는 그냥 요양원이 일을 잘 한다고 생각하지 않아요.[SEP]잘 하긴 어렵죠.[SEP]왜냐하면 요양원은 아주 높은 수준의 장기 요양이나 마찬가지이기 때문이에요.[SEP]그렇죠. [SEP]여기 서스캐처원은 노인을 대상으로 한 네 가지 레벨의 병원 진료가 있잖아요.,6
"거리가 좀 있거든. [SEP]어떤 곳에선, 재활용품을 팔 수도 있어.[SEP]예를 들면 우리 교회에서는 신문을 모으거든.[SEP]어렸을 때 신문지를 모아서 재활용품으로 가져오곤 했어.[SEP]1킬로그램당 100원 정도 받았어.",4
아내가 충분히 교육을 받고 가정을 뒷바라지해 주면 정말 좋았을 거라고.[SEP]그렇지.[SEP]사위를 보니까 하는 말이야.[SEP]난 간호사인 딸이 있어.[SEP]사위가 말이지.,4
그것들은 어리석죠.[SEP]그렇죠.[SEP]제가 그것들을 봤을 때 매일 거기에 중독되었나 봐요.[SEP]하지만 더는 아니에요.[SEP]그럴 수 있죠.,1
"우리는 새 차를 사느라 바가지 썼어요.[SEP]둘 다 마약이나 뭐 그런 것들에 벗어나서 약 5년 전에 기독교인이 되었죠.[SEP]바로 그가 테럴에서 집으로 돌아왔을 때, 그가 TI에 고용되기 직전에 그는 구원을 받았죠.[SEP]그러니까, 제 말은.[SEP]마약이나 뭐 그런 것들에게서 벗어났을 때에는 아무것도 남아있지 않아요.",0
"맞아요, 사실 저도 요전 날 밤에 봤어요.[SEP]오, 당신도요?[SEP]네, 우리가 제일 좋아하는 영화 중에 하나거든요.[SEP]저는 룸메이트랑 여자친구랑 셋이서 같이 살아요.[SEP]저희는 그 영화를 지난 6개월 동안 아마 6번 정도는 봤어요.",1
"떡 좀 돌리려는데, 이바지 떡이 괜찮겠죠?[SEP]이바지 떡은 뭐로 만든 건가요?[SEP]배달지는 어디에 써야 하죠?[SEP]오늘 7시 까지 배달 해주실 수 있나요?[SEP]얼마 이상 시켜야지 배달 되는건 아니죠?",5
"그렇구먼.[SEP]9월에 회의가 있어서 유럽에 갈 예정이야.[SEP]바라건대 여행도 조금 할 수 있을 거야.[SEP]참, 특히 흥미진진했던 곳은 갈라파고스섬에 갔을 때였어.[SEP]정말?",5
"닭고기를 넣고 육수를 부어주세요.[SEP]원한다면 버섯을 넣어도 됩니다.[SEP]익히지 않은 밥 위에요?[SEP]네, 안 익힌 밥 위에요.[SEP]전자레인지나 오븐을 사용하면 됩니다.",1
"혹시 내일 예약 취소되는 건 있으면 말씀드릴까요?[SEP]네, 오늘은 신관 301호에 묵으시면 되세요[SEP]신관은 어디로 가나요?[SEP]복도 끝 엘리베이터 이용해 주세요[SEP]",5
"저는 재즈도 가끔 즐겨듣는데 제가 재즈에 대한 이해가 별로 없어도요.[SEP]어떤 것이 좋고 나쁜 재즈인지 구분을 못해서 더 좋은 걸 수도 있죠.[SEP]하지만, 전 즐겨 들어요.[SEP]가끔 바이올린 음악을 즐겨 듣습니다.[SEP]최근에 콜로라도에 갔었을 때 말이에요.",6
고급 천이라 좋은거예요[SEP]이거는 무슨 모피예요?[SEP]진도 모피 진짜 모피예요[SEP]이것도 모피예요?[SEP]이거는 여우 폭스요,2
네바다에 있어요.[SEP]전 주 경계선 넘어서 스키 탈 수 있는 곳을 생각하고 있어요.[SEP]유타에 재밌는 이름으로 불리는 곳이 있어요.[SEP]스노우 버드나 앨터 같은 곳이 있긴 하죠.[SEP]그게 아니라 헤븐리 같아요.,3
3만 5000원이에요[SEP]사이즈 작으면 바꾸러 와도 되나요?[SEP]바꾸러 오시는 거 괜찮아요[SEP]이거 보라색밖에 없어요?[SEP]이거는 보라색만 있어요,2
식빵은 오전이랑 오후 두 번 나오나요?[SEP]피자빵 더 안 나오나요? 하루 한 번 나와요?[SEP]생크림은 국산인가요?[SEP]팥빵에 팥은 원산지가 어디인가요?[SEP]딸기 원산지 어디에요?,5
아주 유명한 북유럽 브랜드 카피예요[SEP]이 흰색에 있는 브랜드하고 이거 하고 틀리나요?[SEP]똑같은 건데 이게 두 번째 새로 나온 거예요[SEP]이거는 세일해서 얼마인데요?[SEP]2만 5천 원이요,2
"글쎄 그렇진 않아요.[SEP]내가 음.[SEP]그것에 대해 어떻게 알게 되셨나요?[SEP]전 공군 장교에요.[SEP]오, 멋지네요.",3
"우리 어머니와 의붓아버지는 큰 집을 준비했고,[SEP]나의 두 자매와 그중 하나의 남편과 자녀들까지 그 집에 함께 살고 있어.[SEP]그 집에는 침실과 욕실이 정말 많아. [SEP]모두 같은 부엌과 식당과 방, 부엌을 공유하고 있어.[SEP]새아버지가 이 집을 사셨어.",6
사실 꽤 좋아요.[SEP]저는 휴렛팩커드에서 일해요.[SEP]꽤 괜찮은 복리후생 제도를 갖추고 있어요.[SEP]휴렛팩커드는 좋은 혜택을 가지고 있는 걸로 알려져 있어요.[SEP]보수는 굉장하지는 않지만 최근에 설문조사를 보면 저는 사실 평균보다 더 버는 것 같더라구요.,6
내가 무엇보다 걱정하는 건 누구라도 어떤 사람을 그렇게 살게 방치할 수 있다는 거야.[SEP]그런데 만약 그런 상황이라면 어떻게 확인할 수 있지?[SEP]내 말은 만약 네가 예약을 하고 방문하면 모두 행복한 표정을 지을 거라고 확신해.[SEP]요양원이 정말 그만큼 좋은지 어떻게 확인하겠어?[SEP]누군가를 요양원에 보내면.,6
예를 들어 5파운드나 8파운드짜리 역기요.[SEP]이두박근이나 삼두박근 운동을 하시나요?[SEP]윗몸 일으키기도 당연히 하죠.[SEP]그게 정말 저는 티가 나기 시작하더라구요.[SEP]저는 나잇살이 찌고 있어요.,1
맞아.[SEP]그런 것은 거부감이 심해.[SEP]예전에 한 번은 음악을 들었지.[SEP]10년 혹은 15년 전이야. [SEP]그때 막 그게 시작되고 있었지.,1
"네, 조식도 같이요[SEP]토요일은 객실료가 십 이만 원이에요. 조식 포함하시면 십육만 팔천 원에 이용 가능하세요[SEP]자체적으로 저렴한 다른 방은 없나요?[SEP]조망은 도심 방면이고 객실은 비좁으실 수도 있는데, 조금 저렴한 방은 있어요[SEP]그 방 가격은 어떻게 되는데요?",5
입술 주변에 잔주름이 생기거든요.[SEP]물론이죠.[SEP]할 수 없게 되죠.[SEP]그러면 알잖아요.[SEP]그냥 충족하게 되는 거예요.,3
전형적인 관료주의적인 모습인데.[SEP]난 그게 정말 싫어.[SEP]비용을 줄일 수 있는 획기적인 아이디어가 떠올랐어.[SEP]아주 간단해.[SEP]공무원들에게 평균적인 휴일을 주는 거지.,4
맞아요[SEP]만약 그렇다면 당신은 매우 조심할 필요는 있습니다. [SEP]만약 두 달로 설정한다면 그들은 이를 여피족 대출이라고 부르는데.[SEP]이렇게 되면 상환 만기일을 15년에서 17년 정도 줄일 수 있기 때문입니다.[SEP]죄송해요.,0
저도 가끔 그렇게 운동하고 싶지 않을 때가 있어요.[SEP]마치 엄청 피곤한 것처럼요.[SEP]전 수영을 시작하려고 해요.[SEP]정말 에너지를 얻으려고요.[SEP]시작할 때보다 끝냈을 때 에너지가 더 넘칠 거예요.,3
어디서 입어요?[SEP]저 끝에 가면 탈의실 있거든요[SEP]이거 입어 보실거예요?[SEP]너무 고상하네[SEP]인디언 핑크와 조끼 한 번 입어보세요,2
"전 남편 할머니가 요양원에 계셨던 건 7, 8년쯤 됐을 텐데.[SEP]모든 존엄성을 앗아가는 상황이 너무 슬펐어.[SEP]정말 단정하고 활력 넘치는 여성이셨어.[SEP]요양원에 들어가면 가장 먼저 일어나는 일은 네 모든 생활공간을 공유해야 해.[SEP]나는 그 답이 무엇인지 모르지만, 밖에 멋진 곳이 있다는 걸 알아.",6
이거 원피스인가요?[SEP]네 원피스예요[SEP]블루 색상에 가깝네요 그죠?[SEP]네 맞아요[SEP]구김은 없겠다 그죠?,2
돈도 많이 절약할 수 있어.[SEP]만약 네가 마음만 있다면 장거리 요금을 확실히 줄일 수 있어.[SEP]난 사용해 본 적은 없어서 잘 알지 못해.[SEP]어때?[SEP]상업적으로 이용할 수 있는 소프트웨어를 사용했어?,6
"그게 호주 같은 곳에 사는 코알라 곰이 먹는 음식인가?[SEP]오, 그래.[SEP]아마도 왜 그 곰들이 그렇게 느려터진 줄 알겠네.[SEP]그것에 맛이 간 것 같군.[SEP]그래.",1
남자애들 입을 만한 잠바 스타일이나 이런 코트 스타일[SEP]이쪽에 한 번 보세요[SEP]짧은 거 찾으세요?[SEP]애가 뚱뚱해요[SEP]허리 한 32 정도 입겠네요?,2
거기 괜찮았어요.[SEP]맛있었어요.[SEP]린다는 거기 버섯 수프가 최고래요.[SEP]그리고 정말 최고였죠.[SEP]대단했어요.,1
분명히 그들은 그랬을 거예요.[SEP]저희는 계속 미니 밴을 보고 있어요.[SEP]그냥 캐러밴 같은 걸 살 수도 있고요.[SEP]그건 저희가 원하는 금액보단 조금 비싸네요.[SEP]흥미롭기는 하지만 잘 모르겠네요.,2
사과 상자 선물 포장용도 있나요?[SEP]선물용으로 포장도 따로 해주시나요?[SEP]이거 말고 다른 과일도 선물 포장 해주실 수 있나요?[SEP]이 거는 다른 거랑 식감이 다른가요?[SEP]어떤 식감인가요?,5
제가 높은 거는 안 신어서[SEP]신상은 언제 나와예?[SEP]신상은 다음 주돼야 들어와요[SEP]패딩 부츠 같은 거는 없네요?[SEP]그런 거는 다 나갔고 이제 안 나올 거예요,2
그렇군요.[SEP]저는 그런 건 신경 쓰지 않아요.[SEP]그런 건 시간이 해결해 주는 거라서요.[SEP]맞습니다.[SEP]윗몸 일으키기와 팔굽혀펴기는 아주 좋은 운동입니다.,3
그래서 아무것도 숨길 수 없지.[SEP]어허.[SEP]그러나 나는 정말 끔찍한 상황에 대해 들었어.[SEP]특히 남부 쪽에서.[SEP]맞아.,6
알겠어요.[SEP]당신은 또 다른 어떤 쇼를 좋아하나요?[SEP]저는 오프라 윈프리를 좋아해요.[SEP]그렇군요.[SEP]그녀는 늦은 시간에 나오잖아요.,1
"이 사람들은 이름을 팔아서.[SEP]그것도 사생활 침해라고 봐 내 생각엔.[SEP]아메리칸 익스프레스는 그렇게 해.[SEP]아, 그래?[SEP]응, 그들이 이름을 파는건 이해가 돼.",4
"오, 이런.[SEP]사실 저는 리차드슨 교향단에서 연주했었어요.[SEP]오케스트라에서 몇 년 동안 바이올린을 연주했죠.[SEP]오, 정말요?[SEP]네.",6
왜냐하면 미국 인구조사 말고는.[SEP]뭐였어?[SEP]그 카펫 사무소에서 세 번이나 전화했었는데.[SEP]같은 카펫 사무소였는데 세 번이나 전화해서 사생활 침해라고 느꼈어.[SEP]내 말은 한 번이면 충분하다는 거야.,6
이거 메이커에요?[SEP]네 저희 브랜드예요 [SEP]사이즈 얼마 신으세요?[SEP]35나 40이지 싶은데[SEP]수제화예요?,2
요번에 조금 격식 차릴 일이 있어갖고 좀 이쁜 거 있나 싶어갖고 들어왔거든요[SEP]몇 사이즈 입으시는데요?[SEP]66이요[SEP]66 있죠?[SEP]66 있고 77도 있어요,2
쿠폰 사용은 따로 조건이 있나요?[SEP]온라인에서 쿠폰 사용 되나요?[SEP]오프라인에서만 사용 가능한 쿠폰인가요?[SEP]샐러드 오늘 아침에 나온 건가요?[SEP]빵은 언제 들어온 건가요?,5
그렇지만 요즘 시대에는 생각해 봐야 할 일이죠.[SEP]맞아요.[SEP]독신자.[SEP]독신자에 대한 제 태도가 확실히 바뀌었어요.[SEP]제 생각엔 많은 사람들이 그런 것 같아요.,4
"네, 제 발목이 가장 약한 부분인 것 같아요.[SEP]오, 세상에.[SEP]전 그걸 잘 관리하고 있어요.[SEP]하이 톱을 신고  뻣뻣한 발목을 지원해주는 브레이스도 착용해요.[SEP]그런 거 착용하면 별문제는 없었어요.",3
어떤 어플로 예약하셨어요?[SEP]야놀자로 예약했어요[SEP]성함이 어떻게 되세요?[SEP]#이름#로 예약했습니다[SEP]더블룸으로 예약하셨나요?,5
작은 것.[SEP]나는 저거 한 켤레 있어.[SEP]난 저 신발에 익숙해 있어.[SEP]마치 네 발처럼.[SEP]신은 것 같지도 않잖아.,6
당신도 정말 그렇게 하길 원하는 것 같군요.[SEP]그렇다고 다른 사람에게 억지로 하라고 말할 순 없잖아요.[SEP]당신도 운동을 싫어하면 안 하게 될 거예요.[SEP]그렇죠.[SEP]전 아내가 하길 바라죠.,3
쿠폰 있는 전단지 있던데 하나만 주실래요?[SEP]냉장 제품은 실온에 얼마나 둘 수 있어요?[SEP]냉장 진공포장 되나요?[SEP]냉장 포장하면 한 두시간은 괜찮나요?[SEP]쿠폰 있는데 사용 어떻게 하나요?,5
네[SEP]요런거 핸드메이드에요?[SEP]네 핸드메이드예요[SEP]세일은 얼마나?[SEP]이십만원 정도 하던 것들이 지금 십삼만원  십사만원합니다,2
저는 정말 할 수가 없어요.[SEP]집에 하루 종일 아무것도 하지 않고 있을 수가 없어요.[SEP]저는 뭔가를 했겠죠.[SEP]이건 그냥 사람들이 생각하는 새로운 사고방식이에요.[SEP]그런 것 같아요.,4
